1.570108947440000124e-01 2.494351567152403959e+01
1.594257519700000014e-01 2.481857272338447373e+01
1.618405773749999887e-01 2.456312174363464251e+01
1.642553704770000067e-01 2.445775702633020288e+01
1.666701307959999878e-01 2.428389751631525328e+01
1.690848578489999865e-01 2.400292676086934662e+01
1.714995511559999908e-01 2.398690873991701977e+01
1.739142102350000052e-01 2.369988463684373414e+01
1.763288346059999900e-01 2.348429090436459532e+01
1.787434237870000053e-01 2.340549933674260075e+01
1.811579772980000114e-01 2.320681689546766080e+01
1.835724946560000070e-01 2.294827143090640575e+01
1.859869753820000138e-01 2.279300352951990405e+01
1.884014189949999862e-01 2.264579861210221168e+01
1.908158250120000066e-01 2.245191874921197694e+01
1.932301929549999908e-01 2.233149057009526928e+01
1.956445223409999934e-01 2.206286781222289406e+01
1.980588126900000023e-01 2.190079196261530470e+01
2.004730635220000057e-01 2.168759563230856813e+01
2.028872743550000080e-01 2.153422737249539409e+01
2.053014447100000028e-01 2.130618677298155816e+01
2.077155741049999949e-01 2.111196219154934539e+01
2.101296620599999998e-01 2.088720661112242638e+01
2.125437080940000001e-01 2.065780828628883725e+01
2.149577117279999894e-01 2.057476522646937767e+01
2.173716724810000056e-01 2.030630060289541561e+01
2.197855898709999978e-01 2.007938084840245097e+01
2.221994634199999930e-01 1.998082225233840603e+01
2.246132926470000013e-01 1.972411196391928456e+01
2.270270770710000052e-01 1.945301815477221297e+01
2.294408162140000040e-01 1.937427046375237083e+01
2.318545095929999966e-01 1.907879201775840983e+01
2.342681567300000101e-01 1.887577831760354385e+01
2.366817571450000046e-01 1.875232112323931943e+01
2.390953103569999905e-01 1.849913689731340938e+01
2.415088158869999890e-01 1.837374757887297605e+01
2.439222732540000105e-01 1.812897385234963110e+01
2.463356819799999986e-01 1.795036156638304448e+01
2.487490415849999970e-01 1.765893296000006529e+01
2.511623515879999879e-01 1.757125629403500255e+01
2.535756115100000208e-01 1.733599819023396904e+01
2.559888208730000114e-01 1.723008017759770993e+01
2.584019791950000200e-01 1.698586180276320334e+01
2.608150859980000180e-01 1.676864682268652018e+01
2.632281408029999992e-01 1.663256263579789973e+01
2.656411431299999792e-01 1.646423089159005571e+01
2.680540924989999740e-01 1.615558331421610561e+01
2.704669884329999885e-01 1.596810573905421649e+01
2.728798304510000050e-01 1.582154349927424875e+01
2.752926180749999951e-01 1.557112029962496003e+01
2.777053508260000081e-01 1.540924730640040785e+01
2.801180282240000041e-01 1.521536896714867382e+01
2.825306497910000103e-01 1.509300137127094565e+01
2.849432150480000203e-01 1.482935752626231718e+01
2.873557235159999723e-01 1.466773832461597316e+01
2.897681747170000044e-01 1.445563029074613226e+01
2.921805681719999992e-01 1.430411697718601971e+01
2.945929034020000059e-01 1.410683850615528812e+01
2.970051799299999740e-01 1.392066341750713399e+01
2.994173972759999747e-01 1.379607866283112472e+01
3.018295549619999796e-01 1.347612245410016385e+01
3.042416525100000158e-01 1.346533469824056617e+01
3.066536894419999992e-01 1.320181643000277028e+01
3.090656652800000126e-01 1.307601358785345091e+01
3.114775795449999940e-01 1.290447196036729416e+01
3.138894317600000039e-01 1.264071267770823148e+01
3.163012214470000139e-01 1.244368070084948563e+01
3.187129481279999954e-01 1.225867882596912395e+01
3.211246113239999977e-01 1.213679177295021461e+01
3.235362105590000037e-01 1.195989911769941649e+01
3.259477453549999848e-01 1.179461843841430202e+01
3.283592152340000236e-01 1.163682369807475325e+01
3.307706197179999807e-01 1.146769193265394726e+01
3.331819583310000055e-01 1.126328680701980289e+01
3.355932305950000138e-01 1.115345637415832947e+01
3.380044360330000108e-01 1.091507188972415854e+01
3.404155741670000235e-01 1.079025447248639047e+01
3.428266445200000012e-01 1.062691729944903329e+01
3.452376466159999824e-01 1.046495040676539823e+01
3.476485799769999940e-01 1.033934547513688784e+01
3.500594441270000190e-01 1.013879377827935535e+01
3.524702385879999733e-01 1.002005200993756340e+01
3.548809628849999842e-01 9.872123491704680731e+00
3.572916165389999898e-01 9.748307990932966405e+00
3.597021990759999843e-01 9.548010271157668427e+00
3.621127100179999947e-01 9.387276392845238959e+00
3.645231488899999817e-01 9.262583251533296647e+00
3.669335152129999944e-01 9.128032109804745886e+00
3.693438085140000049e-01 8.977121682984551043e+00
3.717540283140000068e-01 8.827810445285454222e+00
3.741641741389999942e-01 8.739831373432318529e+00
3.765742455120000276e-01 8.539322183207410433e+00
